Red Velvet - Feel My Rhythm-134,739,155-89,889
Kendrick Lamar - Silent Hill-134,584,516-87,361
NMIXX - DICE-134,287,617-147,272
Mc Jacaré - Vento Forte-134,030,976-77,209
Marília Mendonça - Te Amo Demais-134,022,681-65,870
Juice WRLD - Wandered To LA-133,903,452-46,680
Labrinth - I’m Tired-133,750,466-85,513
Pritam - Deva Deva-133,464,043-166,527
Calvin Harris - Stay With Me-133,230,548-58,468
Lazza - CENERE-133,143,919-157,399
Mau P - Drugs From Amsterdam-132,842,857-208,488
GOT the beat - Step Back-132,778,466-78,255
GloRilla - Tomorrow 2-132,763,166-144,987
Mc Paiva ZS - Bagulho Louco-132,579,616-137,940
Gusttavo Lima - Fala Mal de Mim-132,498,240-51,454
P!nk - Never Gonna Not Dance Again-132,234,643-200,604
4*TOWN (From Disney and Pixar’s Turning Red) - Nobody Like U-132,010,795-70,743
Riar Saab - Obsessed-131,685,732-224,766
Lil Durk - What Happened To Virgil-131,385,200-103,394
NLE Choppa - DO IT AGAIN-131,359,243-168,128
Kelvin Jones - Love to Go-131,251,654-44,278
Gorillaz - New Gold-130,833,349-154,291
Kadu Martins - Novinha do Onlyfans (Tchan Ran Tchan Tchan)-130,617,322-159,159
Israel & Rodolffo - Perdoou Nada-130,289,407-105,874
Maria Becerra - ADIÓS-130,174,950-383,314
B.I - BTBT-130,142,234-137,490
Lil Yachty - Poland-129,960,652-102,378
Dedublüman - Belki-129,858,987-173,425
Güneş - Suçlarımdan Biri-129,836,097-127,090
Taylor Swift - High Infidelity-129,759,154-176,704
Fuerza Regida - Mi Terre CLN-129,673,861-261,911
Yeat - Poppin-129,652,226-160,633
Matheus & Kauan - Basiquinho-129,638,041-83,636
Beyoncé - AMERICA HAS A PROBLEM-129,572,953-210,627
SCXR SOUL - DEMONS IN MY SOUL-129,513,609-250,942
LE SSERAFIM - Sour Grapes-129,233,039-221,741
aespa - Illusion-129,075,832-152,174
Beyoncé - HEATED-129,030,388-270,983
Felipe e Rodrigo - Média Boa-128,817,847-70,275
Ak4:20 - Me Arrepentí-128,270,190-74,103
Giveon - Lost Me-128,034,503-192,559
SiM - The Rumbling-127,841,385-169,097
keshi - UNDERSTAND-127,694,512-401,524
Ion Miles - Powerade-127,683,069-96,873
Dove Cameron - Breakfast-127,378,263-165,798
Henrique & Juliano - Evento Cancelado-127,358,897-91,193
BTS - For Youth-126,868,916-88,520
Ivan Cornejo - J.-126,718,087-194,562
New West - Those Eyes-126,578,890-290,927
Gloria Groove - VERMELHO-126,421,061-70,927
NIKI - High School in Jakarta-126,007,936-189,775
The Weeknd - Gasoline-125,885,399-68,822
Drake - Broke Boys-125,484,088-136,871
Rosa Linn - SNAP-125,182,800-93,290
Alonzo - TOUT VA BIEN-125,180,296-62,839
BIBI - BIBI Vengeance-125,155,379-172,953
Dilaw - Uhaw (Tayong Lahat)-125,123,901-280,880
UZI - SENIN UGRUNA-125,122,537-126,391
MC Braz - Kikando e Me Olhando-125,112,801-80,724
Zach Bryan - From Austin-125,111,685-310,243
Ezhel - Nerdesin-125,026,426-83,268
Lasso - Ojos Marrones-124,940,278-109,728
Vishal-Shekhar - Khuda Jaane (From "Bachna Ae Haseeno")-124,877,728-236,490
Shouse - Won't Forget You (Edit)-124,744,549-102,593
Sigala - Melody-124,441,417-78,503
SEVENTEEN - Darl+ing-124,288,812-159,975
SHADXWBXRN - PRINCE OF DARKNESS-123,891,762-116,120
Paulo e Nathan - Acabei de Terminar-123,186,927-40,712
Tate McRae - chaotic-123,108,021-161,893
OFFICIAL HIGE DANDISM - ミックスナッツ-123,004,630-121,608
Kungs - Clap Your Hands-122,460,828-71,911
Semicenk - Unutmak Öyle Kolay Mı Sandın-121,979,333-93,437
MC Rogerinho - Botadinha Saliente-121,405,052-81,739
Rema - Soundgasm-121,335,850-114,797
Tom Santa - Rainfall (Praise You)-121,242,228-170,536
Lojay - Monalisa-121,241,648-229,778
El Jordan 23 - Bailando-121,159,738-101,130
Lumi Athena - SMOKE IT OFF!-120,954,051-395,915
Laddi Chahal - Rubicon Drill-120,310,793-179,305
Guilherme & Benuto - Vagabundo Chora-120,101,637-53,751
Pepe Aguilar - Prometiste-119,675,258-110,046
Russ Millions - Reggae & Calypso (Russ Millions x Buni x YV)-119,608,359-68,835
Mc Don Juan - EU VOU COM CARINHO ELA QUER COM FORÇA-119,430,331-48,151
Morat - 506-119,392,720-167,322
Morat - Debí Suponerlo-119,258,120-284,478
King Von - Don't Play That-119,184,837-118,437
Yeat - On tha linë-119,184,478-267,151
Nardo Wick - Dah Dah DahDah-119,092,778-158,663
Juice WRLD - In My Head-118,783,465-143,248
Lainey Wilson - Heart Like A Truck-118,558,204-179,954
Los Farmerz - Hublot-118,547,770-175,859
SZA - Seek & Destroy-118,420,991-176,827
JBEE - Next Up-117,979,036-115,877
SZA - Used-117,978,049-226,623
Future - I'M ON ONE-117,923,341-92,470
Stromae - L’enfer-117,903,383-74,480
TINI - Fantasi-117,647,064-77,678
James Arthur - Car's Outside-117,396,779-312,696
BoyWithUke - Understand-117,122,519-131,920
Burna Boy - Alone-116,746,773-161,909
Red Hot Chili Peppers - Black Summer-116,621,544-76,983
Daddy Yankee - BOMBÓN-116,494,878-75,915
Soolking - Balader-116,149,270-92,051
Whitney Houston - How Will I Know-115,991,597-73,767
Tulus - Diri-115,813,445-170,651
Justin Bieber - Honest-115,164,891-58,391
Gerardo Coronel - Te Felicito-114,961,142-133,553
OAFF - Doobey-114,840,801-55,427
Drake - Hours In Silence-114,823,016-240,492
Fivio Foreign - City of Gods-114,201,157-51,421
La Joaqui - Butakera-114,159,565-92,387
(G)I-DLE - MY BAG-114,126,817-134,431
De La Ghetto - Loco Por Perrearte-114,042,706-51,444
Luan Santana - CORAÇÃO CIGANO-113,571,703-87,518
ZODIVK - Devil Eyes-113,511,376-170,243
NATTI NATASHA - Mayor Que Usted-113,509,256-55,537
Duke & Jones - Jiggle Jiggle-113,477,387-46,472
The 1975 - I'm In Love With You-113,416,669-148,821
Feid - Castigo-112,960,798-115,107
Tiakola - Meuda-112,894,546-214,649
Mario G klau - Semata Karenamu-112,167,728-80,459
ATE - Diğer Yarım-112,149,361-109,230
J Balvin - Sigue-111,870,660-29,798
Oscu - Numero 1-111,853,366-25,508
Lil Mabu - NO SNITCHING-111,812,036-121,022
BLACKPINK - The Happiest Girl-111,629,595-110,842
Chris Lebron - Desde Mis Ojos-111,464,929-91,287
The Weeknd - Best Friends-111,398,685-76,533
Burna Boy - It's Plenty-111,222,090-164,757
DJ AK BR - Melodia Alucinógena-110,729,710-47,303
Codiciado - Vamos Aclarando Muchas Cosas-110,644,670-156,404
Zé Felipe - Bandido-110,570,072-35,365
Jengi - Bel Mercy-110,491,736-139,520
Wisin - Buenos Días-110,253,437-50,406
Avvy Sra - White Brown Black-110,168,954-343,708
Izzamuzzic - Shootout-109,793,494-136,178
Paul Partohap - P.S. I LOVE YOU-109,159,415-127,730
SleazyWorld Go - Sleazy Flow-109,067,461-109,732
Mitraz - Akhiyaan-109,046,739-143,523
cakal - İmdat-108,955,124-61,847
Beyoncé - COZY-108,930,542-192,564
ROSALÍA - CANDY-108,860,009-53,462
Latto - Big Energy-108,855,726-69,512
SZA - Special-108,654,965-227,659
Lazza - USCITO DI GALERA-108,620,064-73,038
Drake - BackOutsideBoyz-108,602,928-111,169
Post Malone - Wrapped Around Your Finger-108,593,597-113,268
Juice WRLD - Sometimes-108,460,777-108,411
Lvbel C5 - GELMEZSEN GELME-108,401,501-77,656
Beyoncé - I'M THAT GIRL-108,374,373-187,388
Yuuri - シャッター-108,311,790-84,582
Metro Boomin - Umbrella-108,194,264-202,041
Mc Gabzin - Simplesmente Ela-108,124,288-54,216
MC K.K - Agudo Mágico 3-107,928,499-95,679
Omah Lay - soso-107,917,246-250,761
Batas Senja - Nanti Kita Seperti Ini-107,876,593-492,156
aespa - Dreams Come True-107,742,887-74,197
Metro Boomin - I Can't Save You (Interlude) [with Future & feat. Don Toliver]-107,478,023-335,377
El Alfa - Los Aparatos-106,697,039-113,448
Thalapathy Vijay - Ranjithame (From "Varisu")-106,113,583-100,141
Lauri Garcia - Miel-106,100,487-51,960
Gen Hoshino - Comedy-105,756,492-88,082
Yago Oproprio - Imprevisto-105,440,886-204,520
Drake - Jumbotron Shit Poppin-105,168,319-175,472
Machine Gun Kelly - emo girl-105,148,181-59,775
Tom Odell - Another Love-105,073,604-200,105
Taylor Swift - Dear Reader-104,948,507-162,897
Brett Young - Lady-104,918,738-43,274
Montell Fish - Destroy Myself Just For You-104,793,799-193,811
ENHYPEN - Tamed-Dashed-104,679,843-95,450
Emilia - cuatro veinte-104,364,315-86,824
SDM - Bolide allemand-104,247,553-302,330
KK - Kya Mujhe Pyar Hai (From "Woh Lamhe")-104,198,428-148,371
ZEG P - FADE UP-103,942,874-56,772
Nicki Minaj - Seeing Green-103,870,580-45,095
Kygo - Woke Up in Love-103,856,556-140,971
Vicco - Nochentera-103,823,764-152,334
Veigh - Vida Chique-103,468,590-
Taylor Swift - Glitch-103,324,528-140,128
Leony - Remedy-103,246,879-55,374
Fred again.. - Jungle-103,120,944-181,852
Xantesha - SUNRISE (Slowed + Reverb)-102,985,290-165,432
BLACKPINK - Yeah Yeah Yeah-102,684,978-99,222
charlieonnafriday - Enough-102,532,962-176,279
venbee - messy in heaven-102,445,547-123,421
BoyWithUke - Long Drives-101,575,388-75,932
Montell Fish - Talk 2 Me-101,521,569-158,751
Future - LOVE YOU BETTER-101,513,081-174,130
Lil Baby - California Breeze-101,452,944-113,868
Ellie Goulding - Lights-101,062,095-144,372
Camilo - Pegao-100,998,464-65,344
Avril Lavigne - Bite Me-100,996,742-61,622
Liaze - PARADISE (MIT DIR)-100,636,214-76,396
BLACKPINK - Ready For Love-100,498,083-105,924
Fireboy DML - Peru-100,468,488-82,882
ROSALÍA - LA COMBI VERSACE-100,388,547-90,616
AP Dhillon - Dil Nu-100,159,038-
Alan Walker - Force-100,045,171-6,796
