Atif Aslam - Dil Diyan Gallan-154,253,160-254,370
Wesley Safadão - Eu Já Tava Bem-154,000,502-39,253
Justin Bieber - Unstable-153,667,403-67,232
Martin Garrix - Pressure-152,849,667-52,480
Madonna - Frozen-152,566,495-125,259
Nardo Wick - Me or Sum-152,482,426-114,894
Mari Fernandez - Não, Não Vou-152,376,180-48,640
Ed Sheeran - 2step-152,221,331-75,690
Polo G - Bad Man (Smooth Criminal)-151,172,556-98,159
Vitor e Luan - Localiza Aí BB-150,878,009-56,002
João Gomes - Se For Amor-150,316,047-47,545
Niko Moon - GOOD TIME-150,294,821-41,692
Young Thug - Bubbly-150,190,945-121,273
Only The Family - Hellcats & Trackhawks-150,125,216-119,199
Justin Quiles - La Botella-150,060,217-29,292
Neoni - DARKSIDE-149,896,968-253,701
Zack Tabudlo - Give Me Your Forever-149,825,277-178,461
Santa Fe Klan - Todo Va Estar Bien-149,799,803-103,703
ZAYN - Vibez-149,696,127-41,447
Maria Becerra - Wow Wow-149,494,336-43,582
Navos - Believe Me-149,349,569-42,738
Tokischa - Linda-149,262,240-93,905
IU - Celebrity-149,111,424-78,789
Dhibu Ninan Thomas - Adiye-148,873,414-120,637
Celeste - Strange-148,583,559-147,195
Trippie Redd - Rich MF-148,304,630-57,075
Tani Yuuki - W / X / Y-148,282,502-166,184
Filipe Ret - Corte Americano-148,221,450-121,328
Robin Schulz - Young Right Now-147,977,308-76,810
KAROL G - CONTIGO VOY A MUERTE-147,624,516-185,101
Pop Smoke - AP-147,115,381-41,917
Diego & Victor Hugo - Desbloqueado-147,042,682-47,758
Young Stoner Life - Ski-146,893,429-77,595
Toby Romeo - Where The Lights Are Low-146,730,043-51,595
Drake - Love All-146,638,627-105,193
NF - CLOUDS-146,373,781-93,781
MC ORSEN - INCOMING-146,254,229-97,758
Lorde - Solar Power-145,859,750-52,781
Os Barões Da Pisadinha - Quero Ver é Me Esquecer-145,852,300-23,551
Taylor Swift - The Very First Night (Taylor's Version) (From The Vault)-145,731,991-194,644
Rod Wave - By Your Side-145,343,406-127,382
Lainey Wilson - Things A Man Oughta Know-145,086,398-125,908
Arthur Nery - Isa lang-144,784,057-247,742
Kane Brown - Memory-144,688,005-62,894
Fuerza Regida - Descansando-144,109,854-114,803
back number - 水平線-143,992,861-196,367
Sadie Jean - WYD Now?-143,966,786-127,516
Jelly Roll - Son Of A Sinner-143,754,683-241,585
Jessie Murph - Always Been You-143,745,945-185,628
Rkomi - NUOVO RANGE (con SFERA EBBASTA)-143,585,781-66,534
Mau y Ricky - Mal Acostumbrao-143,420,609-49,159
Jorge & Mateus - Troca-143,142,140-32,489
Badshah - Jugnu-142,521,999-157,132
Lil Baby - Hats Off-142,352,419-53,316
sangiovanni - malibu-141,741,879-24,964
ArrDee - Oliver Twist-141,206,234-54,152
GAYLE - abcdefu (angrier)-141,090,461-71,705
Sefo - Bilmem Mi?-140,814,631-33,712
Chayce Beckham - 23-140,418,632-275,208
Ninho - Jefe-140,256,939-68,332
Jack Harlow - SUVs (Black on Black)-140,001,274-113,980
Papa Roach - Born For Greatness-139,878,801-37,606
Pop Smoke - Woo Baby-139,799,939-101,912
Eladio Carrion - No Te Deseo el Mal-139,755,451-140,930
Justin Bieber - 2 Much-139,696,108-92,955
Jhayco - Dile (Homenaje)-139,686,769-53,558
Lost Frequencies - Rise-139,627,177-49,574
Sigala - You for Me-139,464,284-43,229
Surfaces - Wave of You-139,450,044-32,657
Rels B - Como Antes-139,037,586-175,187
AURORA - Cure For Me-138,989,890-152,029
YoungBoy Never Broke Again - Nevada-138,919,882-151,740
Morgan Wallen - Dangerous-138,831,992-100,688
El Fantasma - Soy Buen Amigo-138,645,644-178,278
Drake - Fountains-138,593,092-143,677
Måneskin - MAMMAMIA-138,533,945-135,509
Kodak Black - Love & War-138,480,144-186,301
Rod Wave - Street Runner-138,207,766-173,307
Polo G - GANG GANG-138,114,999-40,940
Bo Burnham - Look Who’s Inside Again-138,054,532-113,261
Young Thug - Livin It Up-137,872,534-74,073
Saucy Dog - シンデレラボーイ-137,808,751-144,398
Billie Eilish - Lo Vas A Olvidar-137,725,944-64,047
P!nk - All I Know So Far-137,704,489-59,762
Grupo Firme - Cada Quien-137,678,218-82,979
Zack Tabudlo - Habang Buhay-137,624,665-111,819
Ofenbach - Hurricane-137,571,160-135,915
Anne-Marie - Kiss My (Uh Oh)-137,541,055-37,632
Purple Disco Machine - Dopamine-137,530,002-71,285
Gera MX - Se Me Olvidó-137,498,549-120,520
Fuerza Regida - Que Esta Pasando-137,176,291-75,940
Baby Keem - durag activity-136,879,803-83,968
SEVENTEEN - Rock with you-136,842,315-140,220
Ritviz - Liggi-136,795,578-58,206
Punto40 - Mini Mini-136,039,281-101,176
Ryan Castro - Wasa Wasa-135,944,037-235,096
Matheus & Kauan - Expectativa x Realidade-135,682,567-43,954
Sam Kim - Love Me Like That-135,620,411-83,259
Yeat - Gët Busy-135,372,326-143,389
UZI - PAPARAZZI-135,217,711-93,272
L7NNON - Freio da Blazer-135,055,282-69,935
Yura Yunita - Tutur Batin-134,793,743-240,504
Drake - Pipe Down-134,716,737-183,057
Matheus & Kauan - Vagabundo-134,629,349-51,765
Lyn Lapid - In My Mind-134,569,910-143,885
Bizarrap - Morad: Bzrp Music Sessions, Vol. 47-134,539,257-80,110
Drake - Papi’s Home-134,520,808-81,758
JEON SOMI - DUMB DUMB-134,475,126-112,161
Aldo Trujillo - Tan Solo Morro-134,391,495-188,908
Polo Gonzalez - Tan Solo Morro-134,019,293-182,715
Budi Doremi - Mesin Waktu-133,961,770-133,051
VTORNIK - Money Rain-133,636,211-78,061
Zé Felipe - Senta Danada-133,365,439-26,727
Edgardo Nuñez - El Ruddy-133,244,095-130,321
Doja Cat - Been Like This-133,209,219-82,150
Russ Millions - Body-133,002,177-34,970
Arz - Alone With You-132,796,584-66,166
DJ Snake - U Are My High-132,792,549-46,267
Standly - Mi Gata-132,455,935-51,764
Eladio Carrion - Sin Frenos-132,249,697-143,992
Travis Scott - MAFIA-132,093,409-118,224
Morad - Pelele-132,031,072-99,893
John Mayer - Carry Me Away-131,909,846-35,574
Rels B - SHORTY QUE TE VAYA BN <3-131,842,147-115,913
Bizarrap - YaMeFui-131,585,154-80,106
DVRST - Close Eyes-131,494,163-92,070
UZI - Umrumda Değil-131,275,244-80,946
Anuel AA - Antes-131,178,564-17,148
Tyler, The Creator - LUMBERJACK-131,167,986-66,487
Lovejoy - One Day-131,061,810-88,767
B Praak - Mann Bharryaa 2.0 (From "Shershaah")-130,911,328-118,867
benny blanco - You-130,789,576-27,138
Luke Combs - Doin' This-130,627,304-76,839
Os Barões Da Pisadinha - Zero Saudade-130,614,619-21,572
Conan Gray - Overdrive-130,585,777-70,635
Chase Atlantic - OHMAMI-130,415,502-130,262
Maluma - Agua de Jamaica-130,344,611-19,442
Wizkid - Essence-130,311,105-66,615
Dayglow - Close To You-130,305,549-71,139
Tito Torbellino Jr - El Vago De Los Nike-130,258,702-168,283
Morgan Wallen - Warning-130,221,156-104,103
Duki - TOP 5-130,018,102-66,858
Macaroni Empitsu - なんでもないよ、-129,939,827-154,603
1da Banton - No Wahala-129,917,230-107,219
Jason Aldean - If I Didn’t Love You-129,909,045-70,292
OBOY - TDB-129,687,125-51,089
AJR - Way Less Sad-129,574,276-49,268
Lunay - TODO O NADA-129,508,644-53,732
TWICE - SCIENTIST-128,674,212-66,348
Moneybagg Yo - Wockesha-128,561,177-58,069
Camilo - KESI-128,519,675-37,349
Can Koç - Gökyüzünü Tutamam-128,321,750-81,198
Kanye West - Jail-128,319,315-44,222
Tyler, The Creator - JUGGERNAUT-128,108,786-76,093
Maria Becerra - Mi Debilidad-128,082,170-70,824
JESSIA - I'm not Pretty-127,843,814-31,322
Demi Lovato - Met Him Last Night-127,777,695-31,791
Migos - Straightenin-127,734,747-48,554
Adie - Tahanan-127,702,313-161,554
LANY - dancing in the kitchen-127,674,984-49,861
Nessa Barrett - i hope ur miserable until ur dead-127,643,456-51,344
Stray Kids - Red Lights (Bang Chan, Hyunjin)-127,504,901-128,820
YOASOBI - あの夢をなぞって-127,310,069-116,812
Ezhel - Bul Beni-127,307,832-51,554
Ado - 踊-127,182,604-134,532
girl in red - Serotonin-126,902,759-65,193
Bausa - Madonna-126,828,058-45,415
Los Gemelos De Sinaloa - Si Me Ven-126,619,425-156,087
Seeb - Drink About-126,406,136-7,759
UZI - CINDY-126,276,250-120,009
Black Gryph0n - Insane-125,959,637-204,566
grentperez - Cherry Wine-125,952,673-159,614
Alan Walker - Not You-125,765,983-225,312
Arcángel - Si Te Veo-125,709,460-37,182
Juice WRLD - Life's A Mess II-125,707,011-71,865
Dj Guuga - Volta Bebê, Volta Neném-125,703,482-13,426
Doja Cat - Naked-125,583,382-41,493
Wes Nelson - Nice To Meet Ya-125,491,176-27,066
Manuel Turizo - Amor en Coma-125,381,303-42,830
Martin Garrix - We Are The People-125,138,925-25,139
Taylor Swift - Run-124,871,187-98,972
Lil Nas X - SCOOP-124,855,110-41,971
Tones And I - Cloudy Day-124,753,997-67,787
Clean Bandit - Drive-124,701,293-45,515
Bad Bunny - De Museo-124,668,873-43,154
MACE - LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)-124,524,953-30,573
Grupo Firme - Hablando Claro (En Vivo)-124,065,350-64,321
Los Lara - Fumando Mota-123,866,556-60,684
11:11 Music Group - Past Lives-123,838,560-123,537
Gunna - too easy-123,747,758-74,788
Ava Max - EveryTime I Cry-123,576,148-37,799
Kygo - Love Me Now-123,469,328-47,269
Rod Wave - Richer-123,404,183-49,372
MC Kevin o Chris - Tipo Gin-123,321,299-16,986
Pi’erre Bourne - Drunk And Nasty-123,094,260-97,003
Taylor Swift - Everything Has Changed-123,036,456-181,196
Machine Gun Kelly - DAYWALKER!-122,850,807-46,193
Rizky Febian - Hingga Tua Bersama-122,804,077-122,616
ArrDee - Flowers (Say My Name)-122,660,122-60,102
UZI - Krvn-122,513,694-25,932
NCT DREAM - Hot Sauce-122,473,268-93,046
Tory Lanez - Lavender Sunflower-122,392,377-368,963
NLE Choppa - Final Warning-122,387,424-133,393
KASIMIR1441 - Ohne Dich-122,366,122-32,672
Drake - N 2 Deep-122,098,716-91,548
Fuerza Regida - Los Mire Con Talento-122,084,130-105,799
EDIS - Arıyorum-121,980,767-57,842
Thomas Rhett - What’s Your Country Song-121,765,576-89,282
EDIS - Martılar-121,671,203-57,125
Clairo - Amoeba-121,509,579-133,955
Glass Animals - Heat Waves-121,432,948-46,420
Kay Flock - PSA-121,371,291-184,947
Vaundy - 踊り子-121,274,348-219,135
Taylor Swift - Better Man (Taylor's Version) (From The Vault)-121,100,925-173,976
Daviles de Novelda - Flamenco y Bachata-121,014,098-45,773
Rauw Alejandro - Cosa Guapa-120,982,539-214,462
Emir Can İğrek - Kor-120,650,923-107,445
Marina Sena - Por Supuesto-120,559,464-62,284
Rod Wave - Tombstone-120,113,181-111,934
Bizarrap - Ptazeta: Bzrp Music Sessions, Vol. 45-119,962,010-50,949
Awesome City Club - 勿忘-119,771,283-39,493
Adele - My Little Love-119,705,921-64,027
Lupillo Rivera - Grandes Ligas-119,493,362-60,755
Rhove - Shakerando-119,047,552-33,118
Tayc - Le temps-119,031,833-90,607
Anne-Marie - Don't Play-118,749,789-19,452
Tiara Andini - Janji Setia-118,537,064-226,410
Rain Radio - Talk About-118,294,161-39,285
Tate McRae - working-117,161,654-39,983
Feid - CHIMBITA-116,941,835-150,803
Trippie Redd - Matt Hardy 999-116,893,189-67,610
Lil Baby - Real As It Gets-116,892,760-43,786
Jão - Idiota-116,707,289-76,047
Bebe Rexha - Sacrifice-116,677,433-23,550
Imanbek - Dancing On Dangerous-116,554,553-33,472
Gusttavo Lima - De Menina pra Mulher-116,456,809-8,139
James Arthur - September-116,345,543-59,659
Filipe Ret - F* F* M*-116,203,896-74,263
Central Cee - 6 For 6-116,037,522-85,087
Galantis - Dandelion-115,965,767-22,997
DJ Khaled - I DID IT-115,949,227-31,310
Stromae - Santé-115,657,646-76,955
Pink Sweat$ - At My Worst-115,581,605-49,105
Lola Amour - Fallen-115,307,687-256,616
Knucks - Los Pollos Hermanos-114,691,033-127,410
Laura Les - Haunted-114,646,092-78,724
Dream - Roadtrip-114,612,738-17,431
Mimi Webb - Dumb Love-114,564,607-33,978
Minelli - Rampampam-114,528,409-43,642
Soso Maness - Petrouchka-114,414,773-33,735
TALK - Run Away to Mars-114,245,032-143,506
Sleepy Hallow - Basketball Dreams (Intro)-114,098,296-135,687
Yura Yunita - Dunia Tipu-Tipu-113,957,414-217,169
STAYC - STEREOTYPE-113,949,507-61,392
Kanye West - Believe What I Say-113,848,361-63,332
Giveon - All To Me-113,667,805-160,723
VALORANT - Die For You-113,602,918-101,855
DENNIS - Deixa de Onda (Porra Nenhuma)-113,589,702-25,819
BIA - WHOLE LOTTA MONEY-113,545,500-35,437
The Kid LAROI - NEED YOU MOST (So Sick)-113,440,328-31,765
Grupo Los de la O - El Fat Tony-113,399,239-96,773
Israel & Rodolffo - Faz Amor Comigo Só Hoje-113,345,924-20,088
Wesley Safadão - Passatempo-113,124,720-22,601
Megan Thee Stallion - Megan's Piano-113,117,143-80,239
Tory Lanez - Lady Of Namek-113,030,940-256,291
Chase Rice - Lonely If You Are-112,985,572-18,884
Vishal-Shekhar - Nashe Si Chadh Gayi (From "Befikre")-112,967,459-188,604
Sueco - Paralyzed-112,937,653-48,848
Matheus & Kauan - Imagina A Sentada-112,930,925-24,763
Yeat - Turban-112,903,331-142,428
Drake - IMY2-112,722,963-62,051
Topic - Chain My Heart-112,557,705-49,020
A Boogie Wit da Hoodie - Man in the Mirror-112,556,515-66,750
Def Leppard - Photograph-111,559,809-93,950
Doode - Groupies-111,444,038-88,736
Vitor Fernandes - Vou falar que não quero-111,330,954-25,915
Jenna Raine - see you later (ten years)-111,264,050-68,368
Camilo - Manos de Tijera-111,033,078-104,550
kostromin - My head is spinning like a screw (Моя голова винтом)-111,015,932-29,177
PEDRO SAMPAIO - ATENÇÃO-110,905,265-42,044
YBN Nahmir - Opp Stoppa-110,710,805-67,755
PinkPantheress - I Must Apologise-110,697,196-176,343
Brytiago - Desnudarte-110,184,608-46,359
Misellia - Akhir Tak Bahagia-110,178,628-140,099
Quinn XCII - Stay Next To Me-109,868,329-19,283
Red Velvet - Queendom-109,817,460-50,894
Skrillex - Don’t Go-109,212,446-36,098
Justin Bieber - Deserve You-109,096,209-49,384
Sech - PSL-109,019,576-23,125
Feid - VACAXIONES-108,699,550-59,595
JP Saxe - A Little Bit Yours-108,539,033-60,889
Morgan Wallen - Bandaid On A Bullet Hole-108,188,950-84,624
Sheena Easton - We've Got Tonight-108,063,780-60,100
UZI - Makina-108,007,301-58,188
Naps - Best life-107,996,573-52,081
Warren Zeiders - Ride the Lightning-107,965,100-119,941
Ninho - VVS-107,843,238-49,765
Kenndog - Beethoven-107,750,672-28,202
Alex Luna - Te Marqué Pedo-107,473,648-66,874
CORPSE - agoraphobic-107,390,448-32,252
Anitta - NO CHÃO NOVINHA-107,386,408-35,711
YOASOBI - 三原色-107,299,361-79,813
The Kid LAROI - MAYBE-107,138,905-24,171
Bo Burnham - All Eyes On Me-107,090,111-36,123
$uicideboy$ - Ugliest-107,050,193-130,420
Chris Lorenzo - California Dreamin'-106,965,671-93,295
DJ Snake - Selfish Love-106,925,670-23,846
PEDRO SAMPAIO - FALA MAL DE MIM-106,898,116-21,732
Parmalee - Take My Name-106,806,039-78,134
BLANCO - Finché Non Mi Seppelliscono-106,708,922-42,298
Adele - To Be Loved-106,695,066-67,207
Taylor Swift - State Of Grace (Taylor's Version)-106,648,944-111,221
JBEE - 4am-106,594,280-61,788
J. Cole - 9 5 . s o u t h-106,035,057-46,031
Billy Currington - We Are Tonight-105,989,495-28,864
ART - Belgisches Viertel-105,940,666-101,011
Nej - Paro-105,851,274-81,987
Tiara Andini - Maafkan Aku #terlanjurmencinta-105,761,585-74,062
Koba LaD - Daddy chocolat-105,739,489-54,686
Brisa Star - Se Joga no Passinho-105,568,416-26,811
Murilo Huff - Uma Ex-105,518,555-40,937
Alan Walker - Man On The Moon-105,383,726-55,636
Jorge & Mateus - Namorando Com Saudade-105,363,365-23,812
Tyler, The Creator - HOT WIND BLOWS-105,194,923-99,226
Jameson Rodgers - Cold Beer Calling My Name-104,686,128-76,578
Whales - Dead To Me-104,651,668-58,501
DG e Batidão Stronda - Sem Sentimento-104,642,370-28,525
Tayc - D O D O-104,303,390-76,733
Sidoka - Louis V, Menina Linda-104,185,496-78,819
Omah Lay - understand-104,037,838-105,723
John Mayer - Last Train Home-103,993,629-43,771
Polo G - No Return-103,993,481-30,287
Billie Eilish - GOLDWING-103,972,387-88,193
Foreign Teck - Conexión-103,942,155-72,006
J. Cole - l e t . g o . m y . h a n d-103,718,309-69,658
Marília Mendonça - Motel Afrodite-103,703,395-60,545
Rkomi - LA CODA DEL DIAVOLO (con ELODIE)-103,538,129-61,687
Lil Tjay - Move On-103,444,797-48,525
Jhayco - Christian Dior-103,318,103-32,579
OneRepublic - Wanted-103,277,133-17,816
Pop Smoke - Demeanor-103,260,877-46,215
SpotemGottem - Beat Box 3-103,257,722-16,072
Jessé Aguiar - Alívio-103,149,406-94,289
Rkomi - LUNA PIENA (con IRAMA)-103,039,562-50,580
DJ Patrick Muniz - Trava na Pose, Chama no Zoom, Da um Close-103,005,746-18,877
David Bisbal - Me Enamoré De Ti-102,844,315-32,676
Duki - Pintao-102,729,277-142,132
JEON SOMI - What You Waiting For-102,688,397-51,978
YOASOBI - ハルカ-102,595,099-77,666
Fedez - MILLE-102,319,863-23,944
Taylor Swift - Babe (Taylor's Version) (From The Vault)-102,229,720-143,852
Justin Bieber - Loved By You-102,073,132-53,389
DJ Khaled - LET IT GO-101,713,329-30,481
Halsey - Could Have Been Me-101,473,259-125,358
Big Red Machine - Renegade-101,409,449-172,641
David Bisbal - Diez Mil Maneras-101,136,804-20,729
Polo Gonzalez - Sencillo Soy-101,023,070-115,101
La Fiera de Ojinaga - No Paras de Hacerme Feliz-100,993,238-94,025
Lovejoy - Sex Sells-100,912,185-53,108
Enrique Iglesias - ME PASE-100,727,867-31,204
David Bisbal - Mi Princesa-100,576,854-51,613
01099 - Frisch-100,542,896-
Griff - Black Hole-100,457,176-28,331
OneRepublic - Didn't I-100,419,264-19,728
Guilherme & Benuto - Declaração pro Bar-100,373,109-54,565
Dave - Verdansk-100,202,129-79,674
Måneskin - VENT'ANNI-100,157,922-51,213
BLANCO - Paraocchi-100,105,452-27,269
C. Tangana - Párteme La Cara-100,104,977-
Taylor Swift - You All Over Me-100,010,114-
