$NOT - Moon & Stars-180,247,196-51,372
Paul Woolford - Looking For Me-179,552,916-41,508
Taylor Swift - peace-179,497,153-199,351
Pop Smoke - Shake The Room-179,156,047-68,843
Demi Lovato - I Love Me-178,886,417-21,687
Rauw Alejandro - Ponte Pa' Mi-178,267,048-149,617
Bad Bunny - BAD CON NICKY-178,032,612-35,835
Jaden Hossler - ANGELS & DEMONS-177,704,426-48,439
Lunay - La Cama (Remix)-177,379,264-31,579
Sub Urban - Freak-177,194,581-81,160
A Boogie Wit da Hoodie - Numbers-177,191,311-44,992
BTS - Inner Child-176,876,525-44,808
BTS - Dis-ease-176,499,739-44,764
BTS - Fly To My Room-176,360,836-35,839
Bad Bunny - <3-176,169,985-79,926
Lefty Sm - Por Mi México-176,137,684-146,197
Dilsinho - Sogra-176,108,942-87,904
BTS - UGH!-176,063,882-57,575
Imanbek - Goodbye-176,063,413-65,643
Bad Bunny - SORRY PAPI-175,941,814-92,058
League of Legends - Warriors-175,320,090-106,287
Royal & the Serpent - overwhelmed-175,314,485-77,892
The Kid LAROI - TELL ME WHY-175,219,684-34,325
Lennon Stella - Summer Feelings-175,123,922-30,087
K/DA - VILLAIN-175,034,478-152,428
The Weeknd - Hardest To Love-174,939,717-80,316
Pashanim - Airwaves-174,527,261-67,448
Bad Bunny - LA DROGA-174,507,359-125,064
Papu DJ - L-Gante: RKT SESSIONS #1-173,903,198-41,825
For Revenge - Serana-173,878,372-464,732
LiSA - 炎-172,394,194-56,458
Bazzi - Young & Alive-172,306,107-38,907
SUPER-Hi - Following the Sun-172,185,115-95,735
Morat - Bajo La Mesa-172,110,778-89,598
The Weeknd - Faith-171,506,902-102,969
DJ Scheme - E-ER-171,417,643-132,629
Jhené Aiko - P*$$Y Fairy (OTW)-171,393,639-108,502
Rauw Alejandro - Enchule-171,274,544-57,625
ZAAC - Desce Pro Play (PA PA PA)-170,574,467-26,724
MC Hariel - Maçã Verde-169,880,814-81,718
Chloe x Halle - Do It-169,788,621-51,648
Matheus & Kauan - Litrão-169,632,317-45,696
iann dior - Prospect-169,262,394-30,009
Luke Bryan - One Margarita-169,256,041-76,154
Juice WRLD - Titanic-168,912,408-56,820
Hungria Hip Hop - Amor e Fé-168,807,762-109,787
Taylor Swift - marjorie-168,601,033-292,736
Taylor Swift - long story short-168,095,764-204,254
Sam Smith - My Oasis-168,026,434-55,228
The Weeknd - Escape From LA-166,884,718-92,663
The Weeknd - Alone Again-166,868,736-83,239
Selena Gomez - Feel Me-166,810,679-35,928
Morgan Wallen - Still Goin Down-166,377,647-87,538
Lil Uzi Vert - Yessirskiii-166,311,172-77,000
The Weeknd - Too Late-166,116,128-79,815
Ariana Grande - safety net-166,016,285-97,417
Daddy Yankee - Definitivamente-165,977,868-21,104
Lil Uzi Vert - Silly Watch-165,667,140-161,822
Jowell & Randy - Anaranjado-165,351,622-29,388
Reik - La Bella y la Bestia-165,337,770-107,300
Matuê - Máquina do Tempo-164,788,890-137,100
Niack - Oh Juliana-164,501,115-25,146
Bring Me The Horizon - Parasite Eve-164,363,722-102,182
Lil Uzi Vert - Lo Mein-164,134,380-46,190
Headie One - Ain't It Different-164,067,987-40,538
girl in red - midnight love-163,600,455-129,481
Dimitri Vegas & Like Mike - Say My Name-163,379,177-46,871
6ix9ine - TROLLZ-163,310,403-31,155
Ed Sheeran - The Joker And The Queen-163,308,298-123,946
Cali Y El Dandee - Locura-163,077,420-29,273
Sebastian Yatra - TBT-162,986,182-39,499
Alec Benjamin - Jesus in LA-162,985,750-38,928
BLANCO - Notti In Bianco-162,531,903-45,719
SZA - The Other Side (from Trolls World Tour)-162,398,714-43,804
ZICO - Any song-162,127,593-48,008
Drake - Not You Too-161,992,538-323,795
Jorge & Mateus - Lance Individual-161,850,444-25,348
Mac Miller - Circles-161,815,268-90,076
Money Man - 24-161,733,391-77,505
Khalid - Eleven-161,590,307-23,541
Rod Wave - Rags2Riches-161,567,322-20,010
Chris Young - Famous Friends-161,482,434-83,678
Dua Lipa - Cool-161,477,046-56,973
Matisse - Eres Tú-161,281,169-62,299
Pop Smoke - War-161,271,822-74,928
Grupo Ensamble - Tus Jefes No Me Quieren-160,708,762-125,984
Myke Towers - Tú-160,581,606-134,936
Taylor Swift - epiphany-160,524,662-163,574
Robin Schulz - Alane-160,500,570-17,593
Bring Me The Horizon - Kingslayer-160,296,478-217,369
Alok - Liberdade (Quando o Grave Bate Forte)-160,161,722-71,637
Taylor Swift - happiness-160,094,108-196,984
Taylor Swift - hoax-160,076,916-181,549
BLACKPINK - You Never Know-159,964,975-84,616
DaBaby - PRACTICE-159,930,169-36,877
Lil Durk - Still Trappin'-159,217,332-107,404
Trevor Daniel - Past Life-158,753,738-32,694
Eminem - Those Kinda Nights-158,668,022-47,675
YoungBoy Never Broke Again - Kacey Talk-158,600,117-76,512
Luísa Sonza - MODO TURBO-158,266,118-51,633
KAI - Mmmh-158,266,045-106,897
Rauw Alejandro - Dile a El-158,248,473-225,767
Lil Baby - Grace-158,119,909-214,392
Olivia O'Brien - Josslyn-157,966,341-27,330
Nicki Minaj - Yikes-157,885,084-53,139
ENHYPEN - Given-Taken-157,568,649-157,168
Juanfran - Como Llora-157,496,071-19,114
Ed Sheeran - 2step-157,402,456-71,847
Madism - Pumped Up Kicks-157,272,608-140,319
Ayushmann Khurrana - Mere Liye Tum Kaafi Ho-157,222,608-174,724
OneRepublic - Better Days-157,217,568-36,339
Kehlani - Toxic-157,169,305-102,733
Duncan Laurence - Arcade-157,012,134-73,991
Leyla Blue - What A Shame-156,930,183-55,756
ZAYN - Better-156,814,344-33,162
Bad Bunny - HOY COBRÉ-156,581,148-58,230
Myke Towers - La Playa-156,545,644-24,651
Juice WRLD - Can't Die-156,500,075-55,480
Taylor Swift - cowboy like me-156,380,255-228,940
Cat Burns - go-156,366,999-76,095
J. Cole - t h e . c l i m b . b a c k-156,325,852-48,972
Ariana Grande - nasty-156,310,991-85,266
FLETCHER - Bitter-156,207,863-57,735
Guilherme & Benuto - Pulei na Piscina-156,072,482-63,687
Bankrol Hayden - Brothers-155,792,711-36,005
Headie One - Only You Freestyle-155,739,273-55,778
CNCO - Tan Enamorados-155,596,113-59,086
Ken Carson - Yale-155,018,992-453,209
Vaundy - Kaiju no Hanauta-154,913,708-268,329
Machine Gun Kelly - drunk face-154,782,398-68,743
Matuê - 777-666-154,607,704-130,981
Taylor Swift - coney island-154,581,430-187,337
Lauv - Chasing Fire-154,521,480-22,836
Jeeiph - Bonita-154,297,481-37,031
Ado - うっせぇわ-154,274,255-177,392
The Weeknd - Scared To Live-154,169,094-64,526
Tesher - Jalebi Baby-154,055,484-58,649
Tayc - N'y pense plus-153,934,918-118,032
Lauv - Fake-153,759,541-43,152
Junior H - Dias Nublados-153,571,955-242,479
Daddy Yankee - Don Don-153,378,115-20,593
Christian Nodal - Nace Un Borracho-153,276,921-91,394
Will Paquin - Chandelier-153,237,329-191,420
EVERGLOW - DUN DUN-152,475,367-67,591
Arash Buana - if u could see me cryin' in my room-152,466,231-133,496
Jorge & Mateus - Ranking-152,400,520-17,701
Luísa Sonza - BRABA-152,358,944-46,290
YOASOBI - ハルジオン-152,173,002-107,422
Tame Impala - Lost In Yesterday-152,044,498-74,882
Tarcísio do Acordeon - Meia Noite (Você tem meu Whatsapp)-151,989,138-43,651
Lady Gaga - 911-151,569,340-45,350
Lil Uzi Vert - Homecoming-151,556,725-92,949
El Taiger - La Historia-151,299,153-54,855
Santa Fe Klan - Así Soy-151,279,978-113,934
Luis Angel "El Flaco" - Hasta la Miel Amarga-151,248,306-73,426
CKay - love nwantiti-150,790,523-58,252
Sech - La Luz-150,782,780-12,636
Bebe Rexha - Baby, I'm Jealous-150,573,755-52,593
Hailee Steinfeld - Wrong Direction-150,469,109-40,218
Grupo Firme - Gracias-150,279,047-48,556
Crissin - Poblado-150,250,204-74,833
Lil Baby - Commercial-149,905,823-68,962
Ninho - Lettre à une femme-149,642,142-71,431
Ty Dolla $ign - Ego Death-149,284,304-31,605
Natanael Cano - Pacas Verdes-149,182,645-143,493
VIZE - Thank You [Not So Bad]-149,029,127-26,795
Banda MS de Sergio Lizárraga - Cerrando Ciclos-148,774,834-107,615
Playboi Carti - Stop Breathing-148,676,143-180,292
Pop Smoke - Imperfections (Interlude)-148,460,370-139,620
DaBaby - FIND MY WAY-148,375,794-16,858
PARTYNEXTDOOR - LOYAL-148,290,869-40,310
Eminem - You Gon’ Learn-147,770,982-42,577
NOTD - I Don't Know Why-147,710,322-26,714
Joji - Afterthought-147,668,293-131,194
K-391 - End of Time-147,539,620-57,888
Jeezy - Soul Survivor-147,495,312-83,251
Daddy Yankee - De Vuelta Pa' La Vuelta-147,389,071-99,130
Christian Nodal - Amor Tóxico-147,354,269-54,555
Jonas Brothers - X-147,286,816-22,776
Taylor Swift - dorothea-147,251,427-200,684
Morgan Wallen - Livin’ The Dream-146,972,934-77,158
Simone & Simaria - Foi Pá Pum-146,804,259-50,232
David Bisbal - Si Tú La Quieres-146,799,570-56,113
Phoebe Bridgers - Kyoto-146,246,784-113,711
Tom Gregory - Fingertips-146,196,704-32,586
J Balvin - Brillo-146,031,595-42,537
Wisin - 3G-145,951,963-27,183
5 Seconds of Summer - Old Me-145,640,498-34,568
Soolking - Meleğim-145,547,621-51,266
Anson Seabra - Walked Through Hell-145,437,987-87,614
The Weeknd - Snowchild-144,777,413-67,070
Rels B - La Última Canción-144,532,743-223,586
Sheff G - Weight On Me-144,402,436-144,874
DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE-144,385,423-56,149
Ariana Grande - off the table-144,159,972-67,181
Ovy On The Drums - Miedito o Qué?-144,097,812-73,060
J Balvin - Negro-144,051,694-27,606
Dan + Shay - I Should Probably Go To Bed-143,658,427-32,070
Jordan Davis - Almost Maybes-143,443,291-72,906
Harnoor - Waalian-143,340,828-121,000
T3R Elemento - Ojitos de Miel-143,094,763-171,419
Juice WRLD - Fighting Demons-143,076,407-54,718
KitschKrieg - Standard-142,554,385-24,295
Yung Gravy - oops!-142,469,873-59,820
HARDY - GIVE HEAVEN SOME HELL-142,348,337-131,619
Matheus & Kauan - Nem Doeu-142,328,749-67,731
Dubdogz - Infinity-142,204,695-59,124
Douglas & Vinicius - Figurinha-141,871,986-20,066
Kidd Keo - Ma Vie-141,596,091-61,664
Joji - Ew-141,506,388-96,682
Key Glock - Mr. Glock-141,478,505-249,785
Faouzia - Minefields-141,159,937-123,138
Pritam - Mehrama-141,029,856-179,144
yama - 春を告げる-140,754,261-71,816
Playboi Carti - New Tank-140,689,468-261,930
Princess Nokia - I Like Him-140,650,481-27,242
Daði Freyr - Think About Things-140,613,943-38,305
Greeicy - Los Besos-140,610,087-56,102
Banda MS de Sergio Lizárraga - Qué Maldición-140,466,921-44,387
Timmy Trumpet - Mad World-140,399,093-119,440
Madison Beer - Baby-140,314,638-40,493
Jason Derulo - Coño-139,917,781-33,209
Bring Me The Horizon - Teardrops-139,825,216-118,718
Anuel AA - Narcos-139,783,609-42,322
Diplo - Dance with Me-139,668,330-16,834
Mavi Gri - Altüst Olmuşum-139,657,225-168,292
Erica Banks - Buss It-139,563,994-28,676
Natanael Cano - Arriba-139,486,030-84,502
Tame Impala - One More Hour-139,249,403-155,187
Thomas Rhett - On Me-139,208,815-15,073
Conan Gray - The Story-139,099,610-62,007
KHEA - Dónde Estás-139,091,015-74,799
Jax Jones - i miss u-139,040,189-25,903
Lauv - Modern Loneliness-138,919,397-20,955
Ingrid Andress - More Hearts Than Mine-138,687,852-48,577
Bryson Tiller - Sorrows-138,551,441-267,280
Astrid S - It's Ok If You Forget Me-138,533,947-62,722
Mac Miller - Surf-138,460,472-87,036
Aya Nakamura - Jolie nana-138,349,331-28,380
Danna Paola - Sodio-138,304,536-33,950
KAROL G - Follow-137,806,066-72,580
Sam Hunt - Hard To Forget-137,417,948-40,237
Shablo - M' Manc (con Geolier & Sfera Ebbasta)-137,275,432-95,899
Christian Nodal - AYAYAY!-137,264,826-52,028
Eric Church - Hell Of A View-137,214,431-114,029
Polo G - Be Something-136,989,031-49,047
BTS - Outro : Ego-136,889,962-39,848
DJ Ivis - Esquema Preferido-136,822,649-8,908
Lee Brice - Memory I Don't Mess With-136,816,098-100,204
Anuel AA - El Manual-136,683,820-43,045
Kaleb J - It's Only Me-136,632,845-102,449
John Legend - Conversations in the Dark-136,314,940-46,636
Kim Dracula - Paparazzi-136,233,835-44,056
Hailee Steinfeld - I Love You's-136,221,290-20,941
Tai Verdes - Stuck In The Middle-136,176,083-43,357
Bryson Tiller - Outta Time-136,169,724-101,065
Güneş - Dua-136,078,288-102,996
OBOY - Cabeza-135,953,334-109,866
Kawe - Mds-135,722,670-32,762
Dustin Lynch - Ridin’ Roads-135,696,891-40,971
Ernia - Superclassico-135,642,800-45,081
Carlos Rivera - Perdiendo la Cabeza-135,497,717-55,913
Carin Leon - Si Tu Amor No Vuelve-135,494,762-139,648
Chico Rose - Somebody's Watching Me-135,471,833-72,381
Murilo Huff - Desejando Eu-135,275,768-70,997
Evdeki Saat - Uzunlar-135,113,628-72,151
Yolanda Be Cool - We No Speak Americano (Edit)-135,030,105-49,442
Carlos Rivera - 100 Años-134,864,364-100,020
Tame Impala - Is It True-134,786,714-102,376
Cuco - Piel Canela-134,546,219-129,113
Apache 207 - Bläulich-134,192,217-26,893
Justin Bieber - Come Around Me-133,960,959-49,977
Red Velvet - IRENE & SEULGI - Monster-133,589,022-42,353
Tones And I - Bad Child-133,580,704-26,859
Dynoro - Me Provocas-133,510,981-47,426
Joji - Your Man-133,485,016-37,435
Dua Lipa - Good In Bed-133,345,680-48,672
Lil Xxel - LMK-133,266,752-42,292
1nonly - Shakira!-133,118,574-100,395
Lil Tjay - Zoo York-132,968,988-48,681
Dustin Lynch - Good Girl-132,625,914-25,169
Sheff G - No Suburban, Pt. 2-132,403,441-75,542
Cole Swindell - Single Saturday Night-132,399,550-50,770
Murda - Bi Sonraki Hayatımda Gel-132,303,625-47,658
Pop Smoke - Make It Rain-132,235,519-34,496
Sleepy Hallow - Molly-132,091,255-95,569
(G)I-DLE - Oh my god-131,864,521-83,700
Pink Sweat$ - 17-131,734,094-57,984
Rod Wave - Girl Of My Dreams-131,714,163-83,124
Rvfv - Yo No Sé-131,531,258-49,572
Lost Frequencies - Love To Go-131,355,747-52,792
Sergi - Seguro Te Pierdo-131,041,096-85,115
Future - Solitaires-130,840,944-40,156
Tion Wayne - I Dunno-130,721,216-39,584
Luke Combs - Cold As You-130,713,367-115,913
Myke Towers - Relación Rota-130,256,292-198,036
Ana Mena - A Un Paso De La Luna-130,158,852-36,524
Agust D - People-130,148,191-78,902
Residente - René-130,016,435-61,814
Juice WRLD - Screw Juice-129,750,684-41,925
Tevvez - Legend-129,541,599-76,183
Pascal Letoublon - Friendships (Lost My Love)-129,470,081-56,990
Gaho - 시작-129,449,736-56,678
Apache 207 - Fame-129,432,311-32,802
DUSTY LOCANE - ROLANDO (Caught In The Rain)-129,419,956-76,231
Dilsinho - Não Vai Embora-129,412,156-138,247
Os Barões Da Pisadinha - Amor da Despedida-129,374,041-24,593
blackbear - queen of broken hearts-129,332,835-32,038
Trey Lewis - Dicked Down in Dallas-129,330,813-112,525
Conan Gray - Comfort Crowd-129,307,390-78,897
Eric Land - Cidade Inteira-129,143,628-21,039
Eminem - Darkness-129,130,612-44,786
C. Tangana - Nunca Estoy-129,093,203-64,111
Nathan Dawe - Lighter-128,947,638-18,691
Juice WRLD - I Want It-128,790,394-45,752
Lauana Prado - Viva Voz-128,771,545-43,303
Código FN - Miami Vibe-128,684,191-48,327
John Legend - Wild-128,675,456-22,919
Junior H - Atrapado en un Sueño-128,630,388-84,859
Nicki Nicole - Colocao-128,409,664-39,832
Matheus & Kauan - É Problema-128,305,426-36,264
Rels B - Me Olvidé De Los 2-128,300,804-166,344
NCT 127 - Kick It-128,181,234-79,634
MC Du Black - Tudo Aconteceu-128,159,347-83,821
Quinn XCII - Stacy-127,676,495-27,454
Selena Gomez - Boyfriend-127,495,158-20,590
Jesse & Joy - Mañana Es Too Late-127,270,894-23,883
Grupo Recluta - Se Fue La Pantera-127,242,182-107,882
Eminem - Higher-127,175,389-133,149
Lukas Graham - Share That Love-127,120,861-28,341
Zack Tabudlo - Nangangamba-126,969,311-109,463
LA Vision - Hollywood-126,952,197-23,462
Eminem - Unaccommodating-126,937,487-34,634
Bad Bunny - MÁS DE UNA CITA-126,719,186-31,621
Rocco Hunt - A Un Passo Dalla Luna-126,710,286-21,069
Lost Frequencies - Don't Leave Me Now-126,702,697-47,845
Taylor Swift - the lakes-126,662,843-182,586
Los 2 de la S - Somos Los Que Somos-126,621,676-75,719
AJ Tracey - Dinner Guest-126,502,245-26,423
WhoHeem - Lets Link-126,376,250-22,688
Reik - Poco-126,155,431-67,769
Joan Sebastian - Que Sea-125,972,903-84,188
Pop Smoke - Aim For The Moon-125,857,593-38,960
Tyla Yaweh - High Right Now-125,791,272-34,858
Kehlani - Can I-125,486,533-77,182
LUM!X - The Passenger (LaLaLa) [feat. MOKABY]-125,400,756-33,177
Bad Bunny - BENDICIONES-125,170,458-35,522
Lil Skies - Havin My Way-124,845,101-31,864
Anuel AA - Jangueo-124,793,258-36,180
Alec Benjamin - Must Have Been The Wind-124,587,380-40,206
Anuel AA - Fútbol & Rumba-124,222,064-20,176
Clinton Kane - i don't want to watch the world end with someone else-124,218,970-69,001
City Girls - Kitty Talk-124,202,438-34,441
HIRAIDAI - Stand by me, Stand by you.-124,180,758-69,284
wave to earth - seasons-124,097,850-617,626
Tate McRae - lie to me-124,079,327-74,988
Jonasu - Black Magic-124,059,874-26,745
Aitana - Más De Lo Que Aposté-123,823,103-62,854
Aimyon - Naked Heart-123,745,499-63,476
Junior H - Clave Ali-123,683,677-146,418
Logic - Perfect-123,672,494-68,409
Matuê - É Sal-123,497,734-165,661
Mario Judah - Die Very Rough-123,390,556-43,504
Alejandro Fernández - Te Olvidé-123,375,128-59,811
Camilo - El Mismo Aire-123,370,227-42,799
Bruno & Marrone - Último Beijo-123,232,701-16,488
The Strokes - Selfless-123,101,544-115,481
Ben&Ben - Sa Susunod na Habang Buhay-122,977,905-159,019
Dalex - Mejor-122,873,995-27,521
R3HAB - Creep-122,760,318-20,514
The Weeknd - Missed You-122,638,566-50,756
Declan J Donovan - Perfectly Imperfect-122,397,523-36,912
Jessi - NUNU NANA-122,287,842-57,368
Bad Bunny - P FKN R-121,806,051-39,806
Marca MP - Mil Gracias Por Existir-121,536,586-53,363
LIZOT - Weekend-121,078,512-14,506
Internet Money - Lemonade-121,068,219-24,861
Lil Uzi Vert - Bean (Kobe) [feat. Chief Keef]-121,021,467-44,233
NIKI - Lose-120,903,002-71,328
Khalid - Eleven-120,736,568-51,284
Vitor Fernandes - Acaso-120,722,824-30,209
Eminem - Gnat-120,708,712-56,811
MisterWives - SUPERBLOOM-120,490,829-20,581
Arcángel - Tussi-120,333,100-22,050
G-Eazy - Moana-120,254,962-35,092
Naza - Joli bébé-120,209,616-55,231
Dua Lipa - Boys Will Be Boys-120,168,840-43,164
Yves V - Not So Bad-120,115,227-57,335
VIZE - Paradise-119,909,489-26,175
BTS - Interlude : Shadow-119,691,959-32,864
DaBaby - BLIND-119,675,632-17,922
Katy Perry - Smile-119,384,140-21,467
Mac Miller - Woods-119,361,717-80,150
Playboi Carti - Rockstar Made-119,272,330-136,139
ALI - LOST IN PARADISE-119,181,550-113,321
Lauv - Sad Forever-119,136,810-15,385
Blake Rose - Lost-119,025,324-33,177
Matisse - Primer Avión-118,874,865-25,731
Lil Uzi Vert - Prices-118,595,500-38,522
Kygo - Forever Yours-118,408,759-27,547
BIN - Saturno-118,346,724-81,694
Pop Smoke - Mannequin-118,193,550-83,979
Juice WRLD - Real Shit-118,102,677-29,831
Moneybagg Yo - Said Sum-118,028,835-51,369
Because - BMW-117,966,937-162,909
tobi lou - 2hrs-117,894,256-118,818
Mc Jacaré - Comprei um Lança-117,817,177-46,717
Maria Becerra - High (Remix)-117,807,098-36,551
Alberto Y Roberto - Loco Tu Forma De Ser-117,784,400-51,422
LANY - if this is the last time-117,706,805-50,081
Vaundy - Fukakoryoku-117,446,786-107,665
Russell Dickerson - Love You Like I Used To-117,358,305-25,955
Saweetie - Back to the Streets-117,171,166-29,179
Alec Benjamin - Mind Is A Prison-117,122,480-56,932
Dadju - Grand bain-117,008,361-56,104
Phoebe Bridgers - I Know The End-116,997,682-165,811
Shane Codd - Get Out My Head-116,886,705-17,425
Álvaro De Luna - Juramento eterno de sal-116,788,901-48,030
Zedd - Funny-116,535,398-34,050
keshi - right here-116,448,754-52,192
Gracie Abrams - 21-116,367,569-153,804
Lee Brice - Soul-116,250,758-81,385
Lauv - Love Somebody-116,033,152-37,223
MC Hariel - Ilusão (Cracolândia)-115,970,670-58,581
Irama - Mediterranea-115,957,704-20,132
Tyla Yaweh - Stuntin' On You-115,846,589-19,872
Still Woozy - Window-115,846,058-98,490
The Weeknd - Nothing Compares-115,711,907-47,737
Anıl Emre Daldal - M.-115,677,202-150,062
Junior H - Jueves 10-115,584,943-119,987
JVKE - Upside Down-115,455,005-39,205
1nonly - Bunny Girl-115,372,531-62,990
Dennis Lloyd - Alien-115,344,538-22,892
Young T & Bugsey - Don't Rush-115,293,549-17,022
La Adictiva - Escondidos-115,273,954-64,138
Gabrielle Aplin - Losing Me-115,211,503-24,642
Mac Miller - Hand Me Downs-115,191,495-67,494
EVERGLOW - LA DI DA-115,144,919-58,932
