JVKE-2,602.8-3.536-2,090.9-1,856.8-511.9
Louis Tomlinson-2,600.1-0.793-2,063.8-1,477.3-536.4
The Clash-2,598.9-1.095-2,598.9-2,598.7-
Dadju-2,596.7-1.452-1,732.7-981.2-864.0
M83-2,594.5-1.415-2,578.6-2,354.8-16.0
Rafa PabÃ¶n-2,592.6-0.743-124.4-61.7-2,468.2
Willy William-2,592.5-0.589-314.8-279.8-2,277.7
Axwell /\ Ingrosso-2,586.1-0.597-2,586.1-1,696.3-
MÃ¶tley CrÃ¼e-2,584.4-1.242-2,571.8-2,535.8-12.6
Summer Cem-2,582.3-0.840-1,251.3-450.3-1,331.0
Stefflon Don-2,578.5-0.586-579.9-297.7-1,998.6
Ghost-2,574.7-2.248-2,574.7-2,548.3-
Ashanti-2,574.3-1.572-943.1-785.2-1,631.2
Tee Grizzley-2,572.1-0.943-2,176.1-1,080.9-395.9
Yung Gravy-2,570.5-0.919-2,122.6-1,363.0-447.9
Nat King Cole-2,566.7-4.274-2,464.7-2,398.6-102.0
Annie Lennox-2,562.4-1.280-773.5-767.1-1,789.0
KK-2,555.1-3.499-1,391.8-1,063.5-1,163.4
Brray-2,551.9-2.560-300.5-40.8-2,251.4
ENHYPEN-2,550.9-5.075-2,550.9-2,515.2-
Mother Mother-2,549.3-1.732-2,549.3-2,548.3-
Ghostemane-2,549.3-1.510-2,400.4-1,734.6-148.9
Gustavo Mioto-2,549.1-2.555-2,132.7-1,086.6-416.4
Regard-2,549.0-0.880-2,358.9-1,261.1-190.1
Alice In Chains-2,546.9-1.559-2,540.8-2,540.3-6.1
ANAVITÃRIA-2,542.2-1.067-2,174.7-1,323.3-367.5
Two Door Cinema Club-2,541.4-0.978-2,538.2-2,482.3-3.2
The Goo Goo Dolls-2,540.5-1.791-2,540.5-2,535.3-
MC Kevin o Chris-2,540.2-2.488-1,726.4-602.4-813.8
Tech N9ne-2,540.1-0.721-2,131.6-989.3-408.5
Beret-2,538.1-1.220-2,129.2-1,595.7-408.9
Intocable-2,536.2-1.460-2,449.8-2,445.2-86.4
Zac Efron-2,532.1-0.873-1,149.6--1,382.5
Westlife-2,528.6-1.240-2,456.2-2,334.1-72.3
gnash-2,526.5-0.538-2,228.9-528.9-297.6
IU-2,525.8-1.408-2,217.5-1,673.5-308.3
MAX-2,523.0-0.738-1,696.6-451.0-826.3
CHVRCHES-2,521.6-5.775-1,846.8-1,705.0-674.8
Lofi Fruits Music-2,515.4-0.999-2,508.5-14.4-6.9
Kylie Minogue-2,513.5-2.256-2,252.7-2,019.7-260.8
Dierks Bentley-2,513.0-0.869-2,329.5-1,917.9-183.5
Fergie-2,511.2-1.093-2,266.5-1,013.7-244.8
Israel & Rodolffo-2,510.4-2.686-2,245.4-1,067.0-264.9
Two Feet-2,510.2-1.322-2,379.6-2,328.7-130.6
Yuridia-2,509.7-1.703-2,274.2-1,716.3-235.6
Sasha Alex Sloan-2,506.6-1.129-1,721.0-1,573.2-785.6
Queens of the Stone Age-2,504.1-1.446-2,504.1-2,503.9-
Taio Cruz-2,501.4-1.090-2,206.3-1,202.2-295.1
Neha Kakkar-2,501.1-2.238-875.5-128.2-1,625.6
a-ha-2,499.2-1.914-2,499.2-2,487.6-
Lee Brice-2,498.6-1.205-2,446.3-2,228.9-52.3
Amitabh Bhattacharya-2,495.7-5.177-37.6-3.9-2,458.2
Loud Luxury-2,491.6-1.063-2,294.6-68.6-197.0
Sin Bandera-2,491.4-1.534-2,296.6-2,246.4-194.8
Conor Maynard-2,490.5-0.615-1,102.0-978.9-1,388.5
Vintage Culture-2,488.0-1.242-1,403.5-95.5-1,084.5
PinkPantheress-2,487.7-3.812-2,379.9-1,535.7-107.8
Nimo-2,475.9-0.746-1,330.7-589.8-1,145.1
Ferrugem-2,474.1-2.021-1,671.9-1,306.2-802.2
Deorro-2,474.0-0.668-2,218.2-493.9-255.8
thasup-2,466.8-1.242-1,351.9-654.1-1,114.9
Nacho-2,466.3-0.453-1,349.7-367.4-1,116.6
Pepe Aguilar-2,464.6-1.202-2,079.2-1,589.1-385.4
Sean Kingston-2,464.2-1.244-2,178.9-1,422.6-285.3
Kollegah-2,463.5-0.587-2,223.5-1,324.5-240.0
Santana-2,461.7-1.287-2,428.1-1,021.6-33.7
E-40-2,460.3-0.757-808.8-203.3-1,651.5
Oliver Heldens-2,458.6-2.038-1,410.0-238.1-1,048.6
Los Dos Carnales-2,453.6-1.787-1,770.8-1,695.9-682.7
John Lennon-2,445.1-1.807-2,441.4-1,872.0-3.7
James Blake-2,444.9-1.350-1,472.7-1,020.1-972.3
VIZE-2,444.7-0.930-1,231.7-148.4-1,213.0
Silk Sonic-2,443.2-1.347---2,443.2
Calle 13-2,440.7-0.979-2,316.8-1,679.5-123.9
Sade-2,436.2-1.913-2,435.0-2,408.2-1.1
Tanishk Bagchi-2,435.1-4.258-840.6-0.6-1,594.4
Owl City-2,433.8-0.900-2,336.3-1,591.9-97.6
Badshah-2,432.9-2.541-1,643.1-223.4-789.8
Carla Morrison-2,430.1-1.766-1,864.8-1,787.6-565.3
Vince Staples-2,429.1-0.732-1,511.8-1,086.1-917.3
Gemitaiz-2,425.8-0.746-1,763.8-679.3-662.0
Miky Woodz-2,425.0-0.969-813.1-323.6-1,611.9
Thirty Seconds To Mars-2,419.4-1.395-2,354.6-2,277.8-64.8
Hugh Jackman-2,417.8-0.705-1,673.6-46.9-744.2
A7S-2,415.9-0.927-64.4-58.0-2,351.5
Dido-2,413.8-1.512-1,334.9-1,299.0-1,078.9
The Pussycat Dolls-2,412.8-1.142-2,240.7-1,440.6-172.1
TV Girl-2,405.8-6.928-2,335.8-2,334.8-70.0
Chayanne-2,405.0-1.789-2,394.5-2,194.5-10.5
Ja Rule-2,403.1-1.153-1,436.0-137.3-967.1
Arizona Zervas-2,399.9-0.545-2,364.5-2,234.4-35.4
AJ Tracey-2,399.4-0.762-1,407.3-805.4-992.1
Udit Narayan-2,397.3-3.410-1,169.9-187.6-1,227.4
SofÃ­a Reyes-2,395.4-0.946-1,586.9-102.7-808.5
Ben Howard-2,394.9-0.604-2,393.1-2,349.0-1.8
The Kooks-2,393.8-0.836-2,386.5-2,351.8-7.3
Jon Z-2,392.4-1.366-1,052.3-240.4-1,340.1
Portugal. The Man-2,389.6-0.837-2,329.9-2,092.9-59.8
Lady A-2,388.2-0.828-2,217.8-2,212.4-170.4
Old Dominion-2,384.7-0.956-2,337.1-2,304.4-47.6
G Herbo-2,383.5-1.176-1,397.3-553.0-986.3
Roxette-2,383.2-1.353-2,363.2-2,330.8-20.0
Aloe Blacc-2,382.9-0.529-967.5-951.0-1,415.4
Lily Allen-2,382.6-0.825-1,882.8-1,843.4-499.8
Tina Turner-2,381.1-1.327-1,925.0-1,733.4-456.1
Ryan Castro-2,380.9-5.420-1,697.1-1,046.8-683.8
Gigi D'Agostino-2,379.6-0.964-898.0-828.7-1,481.6
Louis Armstrong-2,378.5-2.131-1,797.5-1,520.0-581.0
AURORA-2,376.7-1.687-2,258.2-2,170.0-118.5
Sufjan Stevens-2,376.3-1.370-2,296.8-2,205.1-79.6
Jaymes Young-2,373.7-1.196-2,277.0-2,156.9-96.8
White Noise Baby Sleep-2,372.6-0.005-2,012.2-508.6-360.4
Ella Fitzgerald-2,369.7-2.303-2,301.8-1,200.6-67.9
Otis Redding-2,361.4-1.458-2,138.1-2,095.8-223.3
MC Hariel-2,360.5-2.347-1,123.2-372.7-1,237.3
Thalia-2,353.8-0.899-2,128.2-938.2-225.5
PLK-2,353.6-1.676-1,723.3-1,245.6-630.3
Canserbero-2,349.6-2.550-2,274.6-1,864.1-74.9
Vishal-Shekhar-2,348.5-3.361-2,176.8-5.4-171.7
Salaam Remi-2,345.4-0.904-56.0--2,289.5
Jimin-2,335.5-5.532-1,907.3-1,583.6-428.2
Thiaguinho-2,333.2-1.285-1,968.1-1,742.7-365.1
Rich Homie Quan-2,331.6-0.607-907.8-854.5-1,423.8
Sid Sriram-2,330.8-3.059-1,361.5-621.7-969.2
J Alvarez-2,327.1-1.218-1,359.0-665.6-968.1
Cris Mj-2,324.8-4.013-1,608.9-923.5-715.8
L7NNON-2,323.7-1.696-1,203.2-450.5-1,120.5
Incubus-2,318.0-0.949-2,314.6-2,312.8-3.4
Rvssian-2,317.5-0.792-1,380.4-0.1-937.1
Los Enanitos Verdes-2,317.2-1.644-2,193.7-2,192.9-123.4
Tori Kelly-2,311.5-2.332-1,658.6-1,074.5-652.9
Nile Rodgers-2,310.7-1.287-33.2-3.8-2,277.5
Beach House-2,309.3-1.808-2,309.3-2,309.3-
Tulus-2,305.0-2.940-2,172.8-2,172.8-132.2
Paul Simon-2,301.5-0.938-2,124.2-2,009.7-177.3
The Who-2,300.7-0.907-2,300.7-2,265.5-
NCT 127-2,295.3-1.632-2,088.2-2,075.0-207.1
Snow Patrol-2,289.9-0.895-2,289.9-2,220.3-
Moby-2,287.3-0.899-1,916.6-1,636.8-370.6
Guilherme & Benuto-2,286.7-3.379-1,964.3-814.7-322.4
Guaynaa-2,285.2-0.653-719.6-330.6-1,565.6
JesÃºs AdriÃ¡n Romero-2,283.0-1.642-2,112.4-1,783.8-170.5
Falling In Reverse-2,282.4-1.556-2,282.4-2,273.0-
OFFICIAL HIGE DANDISM-2,282.1-1.601-2,281.4-2,281.4-0.6
Diego & Victor Hugo-2,274.2-1.842-1,988.7-913.1-285.5
Surfaces-2,273.3-0.619-2,265.5-1,982.5-7.8
Kungs-2,269.6-1.167-2,050.9-497.0-218.7
Soolking-2,263.6-1.519-1,603.1-680.8-660.5
Geolier-2,260.8-3.385-1,085.0-626.8-1,175.7
Lionel Richie-2,260.4-1.196-2,249.1-1,774.5-11.3
ITZY-2,259.3-1.565-2,225.7-2,200.3-33.6
Trevor Daniel-2,256.6-0.629-2,121.7-1,802.9-134.9
Bomba EstÃ©reo-2,254.2-1.148-929.4-560.0-1,324.8
Greeicy-2,252.8-0.988-1,284.9-540.4-967.9
Hungria Hip Hop-2,251.1-1.669-1,940.6-1,382.2-310.5
Vampire Weekend-2,247.4-0.589-2,247.4-2,127.3-
Boney M.-2,245.5-1.608-1,672.4-1,601.1-573.1
Maes-2,243.8-1.194-1,558.8-978.8-685.0
Olly Murs-2,241.9-0.596-2,184.4-1,013.3-57.4
Nipsey Hussle-2,240.2-0.744-1,875.3-733.2-364.9
Gazo-2,238.9-3.313-1,170.6-730.4-1,068.3
Tom Petty-2,235.3-1.210-2,202.4-2,201.4-32.9
Gustavo Cerati-2,235.1-1.374-2,027.0-1,944.6-208.1
Sandro Cavazza-2,232.9-0.748-314.3-160.1-1,918.6
Kevin Kaarl-2,232.2-2.007-2,202.3-2,194.1-29.8
UZI-2,231.8-3.613-1,649.4-1,249.2-582.5
Mari Fernandez-2,227.4-2.587-1,169.0-498.9-1,058.4
BoyWithUke-2,226.1-2.350-2,211.8-1,841.2-14.3
Hippie Sabotage-2,225.7-0.843-1,610.5-1,610.3-615.2
fun.-2,221.5-0.766-2,179.8-1,115.0-41.7
DENNIS-2,219.6-1.170-1,831.4-10.6-388.2
Seether-2,218.3-1.019-2,218.3-1,948.2-
Wallows-2,212.4-1.078-2,212.4-1,464.0-
Ofenbach-2,212.1-1.585-1,869.1-447.1-343.0
Yusuf / Cat Stevens-2,209.9-1.252-2,209.7-2,209.6-0.2
deadmau5-2,209.4-1.050-1,810.7-832.0-398.7
MAGIC!-2,209.1-0.735-1,952.1-1,812.7-257.0
Kelly Rowland-2,207.9-1.011-680.5-227.4-1,527.4
OMI-2,206.2-0.529-2,066.2-1,867.6-140.0
The Jackson 5-2,199.9-1.454-2,186.6-2,179.3-13.3
Pierce The Veil-2,198.1-1.748-2,188.7-1,729.4-9.4
James TW-2,193.8-0.644-2,175.3-2,173.8-18.6
Gloria Trevi-2,192.5-1.855-2,029.2-1,724.1-163.3
Cyndi Lauper-2,184.7-1.297-2,169.4-2,152.9-15.3
Selena-2,184.6-1.259-2,168.0-2,126.2-16.6
NCT DREAM-2,181.4-1.853-2,109.5-2,025.9-71.8
Mike Perry-2,179.1-0.554-1,831.4-147.1-347.7
Bing Crosby-2,177.8-5.819-2,138.2-1,122.8-39.6
Dread Mar I-2,177.2-1.288-1,960.4-1,960.4-216.8
Camila-2,171.2-1.564-2,148.1-1,992.0-23.0
Bunbury-2,168.6-1.196-1,595.8-1,071.0-572.8
$NOT-2,164.2-1.128-1,572.3-823.3-592.0
Yxng Bane-2,163.7-0.346-401.7-241.8-1,762.0
Cody Johnson-2,161.9-2.628-2,079.2-2,027.2-82.8
Darshan Raval-2,155.7-3.720-1,627.6-1,274.7-528.2
Sara Bareilles-2,154.0-0.598-2,033.5-1,960.4-120.5
TLC-2,153.0-1.053-1,872.4-1,861.3-280.6
Tracy Chapman-2,141.0-1.266-2,051.7-2,040.2-89.3
Beastie Boys-2,140.7-0.990-2,140.7-2,028.1-
Cristian Castro-2,130.9-1.087-1,949.6-1,774.7-181.4
Freddie Dredd-2,130.6-1.639-2,013.6-1,866.0-116.9
Kina-2,128.9-0.660-2,084.9-296.4-44.0
Dynoro-2,128.1-0.650-1,786.6-111.2-341.5
Bronco-2,127.2-1.866-2,077.3-1,881.8-49.9
Lalo Ebratt-2,125.8-0.535-582.5-3.7-1,543.3
Ke Personajes-2,124.9-4.459-1,378.7-1,008.8-746.1
AndrÃ©s Calamaro-2,124.4-1.148-1,538.0-1,477.4-586.5
Simple Plan-2,123.0-0.966-2,120.7-1,688.3-2.3
Gesaffelstein-2,120.7-1.768-999.0-198.0-1,121.7
Lenny Kravitz-2,116.7-1.105-2,041.1-2,031.9-75.6
KALEO-2,116.4-1.250-2,116.4-2,116.4-
Shiva-2,115.9-3.172-1,412.4-750.8-703.4
Leona Lewis-2,115.0-0.917-1,845.1-1,788.1-269.9
Hombres G-2,109.9-1.448-2,102.4-1,942.7-7.5
Chris Young-2,109.1-0.650-2,092.8-1,637.9-16.3
Grupo Menos Ã Mais-2,108.7-2.628-1,777.2-849.1-331.4
The Score-2,107.2-0.931-2,107.2-1,985.8-
Nina Simone-2,106.0-1.041-2,104.7-1,956.2-1.3
Fivio Foreign-2,105.9-1.175-579.5-200.0-1,526.4
The National-2,094.9-1.012-1,940.8-1,859.5-154.1
Fabolous-2,093.7-0.686-1,328.0-230.5-765.8
Bo Burnham-2,090.7-0.957-2,090.7-2,090.7-
Pixies-2,089.3-1.411-2,089.3-2,089.3-
Pink Sweat$-2,087.3-0.834-1,901.7-1,602.0-185.6
d4vd-2,086.8-4.013-2,069.1-2,042.7-17.8
Blur-2,083.1-1.252-2,083.1-2,077.0-
ZZ Top-2,082.3-1.053-2,082.1-2,078.6-0.2
Tom Walker-2,081.3-0.843-1,846.9-1,575.2-234.4
KAYTRANADA-2,079.8-1.082-1,534.9-186.5-544.8
Tion Wayne-2,079.0-0.751-999.4-98.8-1,079.6
MKTO-2,076.5-0.636-2,057.4-2,013.3-19.0
Max Richter-2,071.1-0.908-2,070.4-1,144.3-0.7
Bullet For My Valentine-2,070.2-0.828-2,061.2-2,054.5-9.0
Evaluna Montaner-2,062.7-0.884-90.6-46.0-1,972.1
Ronnie Flex-2,062.4-0.717-722.9-169.5-1,339.5
Laura Pausini-2,061.9-1.811-1,965.7-1,679.9-96.2
Tinie Tempah-2,061.2-0.505-1,266.3-183.5-794.8
Lykke Li-2,060.5-1.008-1,857.2-1,265.1-203.3
*NSYNC-2,060.4-1.530-2,032.5-1,976.4-27.9
Cuco-2,058.1-1.114-1,964.2-1,500.8-93.9
RÃFÃS DU SOL-2,057.0-1.269-2,029.4-1,805.2-27.6
Boef-2,055.9-0.673-1,158.5-607.9-897.4
Arcane-2,055.4-1.408-47.6-29.2-2,007.8
Brooks & Dunn-2,052.0-1.146-1,846.0-1,461.8-206.1
Ella Eyre-2,051.3-0.696-646.5-596.4-1,404.9
Lennon Stella-2,051.0-0.413-931.0-661.4-1,120.1
Tedua-2,042.8-2.633-1,317.5-255.5-725.3
Dennis Lloyd-2,039.8-0.667-1,889.4-1,725.5-150.5
Digital Farm Animals-2,038.4-0.314-323.0-10.5-1,715.5
Filipe Ret-2,037.8-2.019-1,779.1-212.3-258.7
Angus & Julia Stone-2,037.2-0.647-1,971.1-1,944.6-66.1
Arcade Fire-2,036.5-0.721-2,036.5-1,964.6-
KSHMR-2,035.4-0.559-991.5-101.0-1,043.9
Billy Ray Cyrus-2,035.2-0.376-223.2-197.9-1,812.1
Martin Solveig-2,034.9-0.631-1,488.4-105.4-546.5
Lauren Daigle-2,033.6-1.192-1,913.9-1,886.9-119.7
Pabllo Vittar-2,032.1-0.624-1,310.1-784.6-722.0
ONE OK ROCK-2,030.6-1.389-2,030.6-1,918.9-
Jacquees-2,030.1-0.957-1,422.5-783.1-607.6
Rkomi-2,029.3-0.954-1,371.3-453.3-658.0
CafÃ© Tacvba-2,027.3-1.189-1,821.4-1,816.9-206.0
Andrea Bocelli-2,023.1-1.172-1,233.7-524.9-789.4
JoaquÃ­n Sabina-2,020.9-0.780-1,726.3-1,660.4-294.6
T3R Elemento-2,020.6-1.156-1,695.6-1,201.3-325.1
Lupe Fiasco-2,019.7-0.768-1,669.3-674.4-350.5
Eros Ramazzotti-2,018.8-1.131-1,813.6-1,608.2-205.2
Banda Los Recoditos-2,018.7-0.990-1,995.7-1,948.7-23.1
KSI-2,010.1-0.352-1,678.2-462.7-331.9
Jordan Davis-2,009.8-1.952-1,971.7-1,545.1-38.1
CKay-2,009.6-1.016-1,948.0-1,073.7-61.6
Quality Control-2,009.6-0.684-2,009.1--0.5
Gym Class Heroes-2,006.6-1.119-2,006.6-635.8-
Megadeth-2,003.2-1.565-1,998.1-1,984.9-5.2
BÃRNS-2,003.2-0.880-1,984.2-1,934.3-18.9
Mr. Probz-2,002.8-0.436-1,608.9-555.0-393.9
Sezen Aksu-1,999.4-2.036-1,918.3-1,873.2-81.1
Audioslave-1,999.1-0.941-1,999.1-1,999.1-
Emilia-1,997.6-5.031-1,100.5-411.9-897.1
42 Dugg-1,996.7-1.555-819.4-293.4-1,177.3
Lary Over-1,996.7-0.752-657.6-100.9-1,339.0
Yuvan Shankar Raja-1,996.1-2.634-1,756.2-322.4-239.9
Janelle MonÃ¡e-1,995.4-0.810-834.3-493.4-1,161.1
Gabito Ballesteros-1,994.4-0.013-297.1-87.8-1,697.3
Toby Keith-1,993.6-0.961-1,964.6-1,781.3-29.0
Kiiara-1,992.3-0.242-1,141.3-904.3-851.0
Lil Tracy-1,992.3-1.548-269.1-240.5-1,723.1
Mainstreet-1,992.1-2.214-17.8--1,974.3
Emeli SandÃ©-1,991.4-0.479-1,201.6-1,127.1-789.8
Marca MP-1,990.8-1.187-1,681.6-1,440.2-309.3
Young Miko-1,988.7-8.085-522.9-408.9-1,465.8
Brett Young-1,987.7-0.676-1,849.7-1,784.5-138.0
Sorriso Maroto-1,986.5-2.385-1,467.9-1,167.1-518.6
Purple Disco Machine-1,984.7-1.494-1,452.3-257.9-532.4
Dardan-1,984.6-1.166-1,452.1-738.7-532.5
Lil Dicky-1,982.4-0.286-1,886.8-497.0-95.5
Dove Cameron-1,979.1-1.435-1,804.4-794.6-174.7
Jelly Roll-1,978.2-2.959-1,661.8-1,114.6-316.4
Ben&Ben-1,977.2-1.187-1,910.1-1,784.7-67.0
Ice Spice-1,977.0-3.420-806.7-558.3-1,170.4
C.R.O-1,975.8-1.608-1,042.3-586.0-933.5
Taco Hemingway-1,975.7-1.231-1,205.7-811.3-770.0
Djadja & Dinaz-1,971.5-1.631-1,971.5-1,934.8-
John Denver-1,971.5-1.162-1,968.8-1,840.2-2.7
Daveed Diggs-1,966.0-0.968-239.3-1.3-1,726.7
Micro TDH-1,965.0-1.145-1,065.8-628.7-899.1
Ashnikko-1,964.8-1.129-1,899.4-1,083.3-65.4
Foreigner-1,963.7-1.397-1,963.7-1,955.3-
Turma do Pagode-1,957.9-1.241-1,871.7-1,282.0-86.2
LMFAO-1,956.7-0.795-1,662.8-689.7-293.9
Majid Jordan-1,956.5-0.922-850.4-539.8-1,106.1
Spice Girls-1,955.3-1.019-1,955.3-1,947.1-
ZÃ© Felipe-1,954.5-0.749-1,597.2-471.2-357.3
Olexesh-1,954.4-0.652-1,011.7-517.4-942.7
UB40-1,953.5-0.856-1,930.6-1,778.8-22.9
Kate Bush-1,953.1-0.987-1,953.1-1,953.1-
Aitch-1,952.3-0.782-907.3-381.8-1,045.0
City Girls-1,951.0-0.669-987.4-600.9-963.6
The Greatest Showman Ensemble-1,946.4-0.554-3.9-3.9-1,942.5
Frenna-1,945.4-0.503-1,072.4-226.6-872.9
Stephen Sanchez-1,941.5-3.285-1,941.5-1,149.8-
MadeinTYO-1,940.7-0.280-1,236.9-687.3-703.8
Sage The Gemini-1,939.5-0.391-1,057.6-528.2-882.0
Simone Sommerland-1,938.9-2.264-1,932.3--6.6
Talking Heads-1,937.7-1.038-1,937.7-1,905.7-
Tungevaag-1,937.4-0.496-1,232.7-339.8-704.7
M.I.A.-1,935.4-0.997-1,461.0-1,337.8-474.4
Cher-1,934.0-1.163-1,882.1-1,716.0-52.0
Bausa-1,932.3-1.071-1,038.3-677.5-894.0
JoÃ£o Gomes-1,931.6-1.974-1,510.7-1,264.4-420.9
Alvaro Soler-1,931.0-0.549-1,614.6-1,221.1-316.4
Lenin RamÃ­rez-1,930.2-1.022-1,588.9-469.2-341.3
Will Smith-1,928.2-0.641-1,450.8-1,319.9-477.4
Natiruts-1,927.7-0.948-1,814.5-1,291.1-113.3
Lil Kleine-1,922.8-0.405-1,193.0-589.3-729.8
Yellow Claw-1,917.9-0.341-1,616.8-262.7-301.1
KC Rebell-1,917.4-0.326-1,430.7-459.4-486.7
Icona Pop-1,915.4-0.638-1,411.8-502.4-503.6
Karsten GlÃ¼ck-1,912.4-1.898-6.7-6.7-1,905.7
RÃ­o Roma-1,912.1-0.801-1,848.8-1,114.7-63.3
Blessd-1,911.4-2.281-1,447.8-326.5-463.6
Tems-1,909.9-2.466-628.6-544.6-1,281.2
Robin Thicke-1,908.9-0.471-1,352.4-405.4-556.5
Dance Fruits Music-1,908.1-0.541-1,462.7-522.7-445.4
Pouya-1,907.6-1.077-765.9-430.8-1,141.7
BeÃ©le-1,907.5-2.123-413.9-314.6-1,493.6
Grimes-1,907.3-1.022-1,677.0-1,353.9-230.3
Kidd Keo-1,906.9-1.307-1,722.8-1,204.3-184.1
Die Kita-FrÃ¶sche-1,906.5-1.894---1,906.5
AP Dhillon-1,906.5-2.411-1,804.0-428.6-102.5
MC Cabelinho-1,905.8-2.333-1,273.5-51.2-632.3
Sonu Nigam-1,905.4-2.519-954.0-215.6-951.3
Young Nudy-1,905.1-1.634-1,190.9-543.7-714.2
Counting Crows-1,903.0-0.939-1,897.7-1,688.7-5.3
Raekwon-1,901.8-0.930-220.4-41.1-1,681.4
TarcÃ­sio do Acordeon-1,900.1-1.206-970.6-659.2-929.5
Manu Chao-1,899.1-1.222-1,818.7-1,742.5-80.4
Wu-Tang Clan-1,898.6-0.901-1,790.1-129.6-108.5
Ultimo-1,894.7-0.830-1,798.4-1,787.6-96.3
Jenni Rivera-1,894.2-1.072-1,851.8-1,673.7-42.4
Soulja Boy-1,893.4-1.081-1,554.3-900.5-339.1
White 2115-1,887.3-0.934-946.7-771.9-940.6
Franco De Vita-1,882.7-1.058-1,719.0-1,076.9-163.7
Melim-1,881.7-0.725-1,600.9-1,494.9-280.8
Night Lovell-1,880.6-0.857-1,609.3-1,382.7-271.3
Upchurch-1,877.3-0.665-1,724.7-1,258.4-152.7
Fat Joe-1,876.0-0.769-1,528.2-60.3-347.7
ZHU-1,874.0-0.477-1,626.6-894.3-247.5
RADWIMPS-1,873.9-1.575-1,869.8-1,627.9-4.1
YSY A-1,867.3-3.416-1,245.8-421.9-621.5
Thundercat-1,864.9-1.976-1,255.9-1,015.5-608.9
Earl Sweatshirt-1,864.6-1.113-1,135.8-608.2-728.8
Pantera-1,864.4-1.110-1,864.4-1,864.4-
Ramin Djawadi-1,864.1-0.601-1,862.3-1,755.7-1.8
Orelsan-1,862.4-0.713-1,650.8-1,246.1-211.6
LISA-1,860.0-1.561-1,471.0-1,471.0-389.0
Simone & Simaria-1,859.3-0.509-1,256.1-752.9-603.2
Cash Cash-1,858.7-0.323-1,457.5-121.4-401.2
Blondie-1,855.3-1.197-1,854.9-1,841.9-0.5
Ricardo Montaner-1,854.9-0.833-1,724.1-1,517.0-130.8
Ruel-1,853.9-0.579-1,644.3-1,586.3-209.6
ATEEZ-1,852.5-1.383-1,839.0-1,829.9-13.4
Karan Aujla-1,852.5-3.848-1,435.1-595.0-417.3
Jamie Foxx-1,849.2-1.072-450.4-85.6-1,398.8
Brad Paisley-1,847.0-0.534-1,815.1-1,339.8-31.9
Gotye-1,846.9-0.962-1,841.0-224.1-5.9
TOOL-1,846.7-1.356-1,846.7-1,846.7-
Descemer Bueno-1,846.4-0.528-59.0-2.8-1,787.3
Marc E. Bassy-1,846.2-0.220-1,154.4-457.4-691.8
Cole Swindell-1,844.1-0.787-1,813.7-1,620.3-30.4
Xand AviÃ£o-1,842.4-0.874-793.0-481.3-1,049.4
Cordae-1,842.3-0.933-1,338.2-758.8-504.1
GoldLink-1,842.2-0.650-1,431.5-154.8-410.6
Brantley Gilbert-1,839.7-0.610-1,781.9-1,477.4-57.8
Kenshi Yonezu-1,833.4-1.562-1,703.9-1,624.0-129.5
Koba LaD-1,829.7-0.701-1,374.1-709.9-455.6
Maxwell-1,829.7-0.450-293.4-58.1-1,536.3
Yelawolf-1,829.6-1.197-1,528.1-991.8-301.5
Moira Dela Torre-1,829.5-0.741-1,492.9-1,119.4-336.5
Tom Petty and the Heartbreakers-1,827.8-0.955-1,765.7-1,755.9-62.1
Snakehips-1,827.6-0.323-1,586.5-4.1-241.1
Kimbra-1,827.3-0.963-159.0-152.2-1,668.3
Dustin Lynch-1,826.2-0.647-1,809.8-1,488.5-16.4
Fonseca-1,825.3-0.886-1,437.9-1,108.4-387.4
Alina Baraz-1,825.1-0.590-1,715.8-469.1-109.4
Estopa-1,823.4-1.201-1,633.2-1,472.5-190.2
Shoreline Mafia-1,822.1-0.714-1,651.2-785.8-170.8
Blxst-1,822.0-1.190-990.8-352.6-831.2
Lomepal-1,820.5-0.789-1,703.4-1,368.4-117.1
Waka Flocka Flame-1,820.0-0.622-1,213.5-255.2-606.5
FINNEAS-1,817.7-1.039-1,499.4-1,496.8-318.2
HAIM-1,816.6-0.695-1,280.1-1,167.5-536.5
Tego CalderÃ³n-1,813.6-1.409-975.3-776.1-838.3
Lucenzo-1,813.2-1.011-1,806.5-304.7-6.7
Johann Sebastian Bach-1,811.0-1.310-1,806.1--4.9
Kris Kross Amsterdam-1,807.6-0.487-1,088.3--719.3
Gavin James-1,807.2-0.253-1,332.3-1,051.6-475.0
WOS-1,807.1-1.236-1,614.8-1,490.8-192.4
Selena Gomez & The Scene-1,806.8-1.084-1,806.8-1,795.7-
AngÃ¨le-1,803.9-0.676-1,320.4-1,058.7-483.6
Nanpa BÃ¡sico-1,803.8-1.413-1,248.0-661.0-555.9
Eurythmics-1,801.6-0.941-1,786.1-8.4-15.5
Alanis Morissette-1,798.0-0.886-1,774.6-1,760.9-23.4
Shiloh Dynasty-1,795.5-1.532-195.1-3.2-1,600.3
John Martin-1,795.0-0.822-109.2-93.1-1,685.8
Ed Maverick-1,793.8-1.223-1,635.8-1,415.1-158.0
Ratatat-1,792.8-0.514-432.7-431.0-1,360.1
Orochi-1,790.5-2.056-1,280.0-21.4-510.6
Sachin-Jigar-1,789.0-2.569-1,085.6-9.6-703.4
Kaskade-1,787.1-0.599-1,233.6-293.3-553.4
Armaan Malik-1,785.8-2.019-1,379.0-767.0-406.9
